ID,startval,alpha,N,Delta,time
30518,2,1.00E-06,512,64,1.3082435131073
30519,2,1.00E-07,256,8,0.014241456985474
30520,2,1.00E-06,512,32,0.605912923812866
30521,2,1.00E-06,512,16,0.034959316253662
30522,2,1.00E-06,512,8,0.404678106307983
30523,2,1.00E-06,512,64,1.47433304786682
30524,2,1.00E-06,512,32,0.636875629425049
30525,2,1.00E-06,512,16,0.037449836730957
30526,2,1.00E-06,512,8,0.168277740478516
30527,2,1.00E-06,512,64,0.188884735107422
30528,2,1.00E-06,512,32,0.593808650970459
30529,2,1.00E-06,512,16,0.036460638046265
30530,2,1.00E-07,256,4,0.019304990768433
30531,2,1.00E-06,512,8,0.295129776000976
30532,2,1.00E-06,512,64,1.42453813552856
30533,2,1.00E-06,512,64,0.186630964279175
30534,2,1.00E-06,512,32,0.886543273925781
30535,2,1.00E-06,512,16,3.30011200904846
30536,2,1.00E-06,512,8,0.365566968917847
30537,2,1.00E-06,512,64,0.259732723236084
30538,2,1.00E-06,512,32,0.109871387481689
30539,2,1.00E-06,512,16,0.052915096282959
30540,2,1.00E-06,512,8,0.032457828521729
30541,2,1.00E-07,256,2,0.017930746078491
30542,2,1.00E-06,512,4,0.032421112060547
30543,2,1.00E-06,512,64,0.090351104736328
30544,2,1.00E-06,512,32,0.840914726257324
30545,2,1.00E-06,512,16,0.334914922714233
30546,2,1.00E-06,512,8,0.1617431640625
30547,2,1.00E-06,512,64,1.9775128364563
30548,2,1.00E-06,512,32,1.01593518257141
30549,2,1.00E-06,512,16,0.03250527381897
30550,2,1.00E-06,512,8,0.032485246658325
30551,2,1.00E-06,512,4,0.032070159912109
30552,2,1.00E-07,256,32,0.016193389892578
30553,2,1.00E-06,512,64,0.380097627639771
30554,2,1.00E-06,512,64,0.395801782608032
30555,2,1.00E-06,512,32,0.203578948974609
30556,2,1.00E-06,512,16,0.66010594367981
30557,2,1.00E-06,512,8,0.186046361923218
30558,2,1.00E-06,512,4,0.098929882049561
30559,2,1.00E-06,512,64,0.098607301712036
30560,2,1.00E-06,512,32,0.038783550262451
30561,2,1.00E-06,512,64,0.172030210494995
30562,2,1.00E-06,512,32,0.100892305374145
30563,2,1.00E-07,256,32,0.017420768737793
30564,2,1.00E-06,512,16,0.175285816192627
30565,2,1.00E-06,512,8,0.167485237121582
30566,2,1.00E-06,512,64,1.46904850006104
30567,2,1.00E-06,512,32,1.76536464691162
30568,2,1.00E-06,512,16,0.033201456069946
30569,2,1.00E-06,512,8,0.032906770706177
30570,2,1.00E-06,512,4,0.036428213119507
30571,2,1.00E-06,512,64,0.515010356903076
30572,2,1.00E-06,512,64,0.669812917709351
30573,2,1.00E-06,512,32,0.580363035202026
30574,2,1.00E-07,256,32,0.017470121383667
30575,2,1.00E-06,512,16,0.272167921066284
30576,2,1.00E-06,512,8,0.184609651565552
30577,2,1.00E-06,512,4,0.085763692855835
30578,2,1.00E-06,512,64,0.152889966964722
30579,2,1.00E-06,512,32,0.20308256149292
30580,2,1.00E-06,512,16,0.045610666275024
30581,2,1.00E-06,512,8,0.03464150428772
30582,2,1.00E-06,512,4,0.032726287841797
30583,2,1.00E-06,512,2,0.0341637134552
30584,2,1.00E-06,512,64,1.90195202827454
30585,2,1.00E-07,256,16,0.022804975509644
30586,2,1.00E-06,512,64,0.781908988952637
30587,2,1.00E-06,512,32,0.306865453720093
30588,2,1.00E-06,512,16,0.124157190322876
30589,2,1.00E-06,512,8,0.082055330276489
30590,2,1.00E-06,512,64,0.403157472610474
30591,2,1.00E-06,512,32,2.20377659797668
30592,2,1.00E-06,512,16,0.048442602157593
30593,2,1.00E-06,512,8,0.032017230987549
30594,2,1.00E-06,512,4,0.032774925231934
30595,2,1.00E-06,512,64,1.07723355293274
30596,2,1.00E-07,256,8,0.02206015586853
30597,2,1.00E-06,512,32,1.834801197052
30598,2,1.00E-06,512,16,0.946811676025391
30599,2,1.00E-06,512,8,0.297318696975708
30600,2,1.00E-06,512,4,0.188209056854248
30601,2,1.00E-06,512,2,0.095158815383911
30602,2,1.00E-06,512,64,3.27841639518738
30603,2,1.00E-06,512,64,1.88103413581848
30604,2,1.00E-06,512,64,0.978926658630371
30605,2,1.00E-06,512,32,0.720416784286499
30606,2,1.00E-06,512,16,0.202125072479248
30607,2,1.00E-07,256,4,0.042730808258057
30608,2,1.00E-06,512,8,0.260395050048828
30609,2,1.00E-06,512,64,0.58298134803772
30610,2,1.00E-06,512,32,1.80982542037964
30611,2,1.00E-06,512,16,0.044277191162109
30612,2,1.00E-06,512,8,0.034951448440552
30613,2,1.00E-06,512,4,0.032657623291016
30614,2,1.00E-06,512,64,1.20131158828735
30615,2,1.00E-06,512,32,2.23078274726868
30616,2,1.00E-06,512,16,2.37875509262085
30617,2,1.00E-06,512,8,0.984079599380493
30618,2,1.00E-07,256,2,0.041396617889404
30619,2,1.00E-06,512,4,0.414023160934448
30620,2,1.00E-06,512,2,0.101469278335571
30621,2,1.00E-06,512,64,1.87626528739929
30622,2,1.00E-06,512,32,2.51102089881897
30623,2,1.00E-06,512,64,0.074615478515625
30624,2,1.00E-06,512,32,1.00430297851563
30625,2,1.00E-06,512,16,3.72077226638794
30626,2,1.00E-06,512,8,2.26967358589172
30627,2,1.00E-06,512,64,0.805213928222656
30628,2,1.00E-06,512,32,0.304737329483032
30629,2,1.00E-07,256,32,0.032819032669067
30630,2,1.00E-06,512,16,0.306731939315796
30631,2,1.00E-06,512,8,0.534543991088867
30632,2,1.00E-06,512,4,0.267647981643677
30633,2,1.00E-06,512,2,0.17943525314331
30634,2,1.00E-06,512,64,1.09994912147522
30635,2,1.00E-06,512,32,1.27981638908386
30636,2,1.00E-06,512,64,1.40681195259094
30637,2,1.00E-06,512,32,0.373244524002075
30638,2,1.00E-06,512,64,0.383806228637695
30639,2,1.00E-06,512,32,1.80192756652832
30640,2,1.00E-07,256,16,0.02131175994873
30641,2,1.00E-06,512,16,0.860105514526367
30642,2,1.00E-06,512,8,0.497232675552368
30643,2,1.00E-06,512,4,0.413429021835327
30644,2,1.00E-06,512,2,0.30993390083313
30645,2,1.00E-06,512,64,0.208092927932739
30646,2,1.00E-06,512,64,0.700461387634277
30647,2,1.00E-06,512,32,2.20710754394531
30648,2,1.00E-06,512,16,0.913123369216919
30649,2,1.00E-06,512,8,0.63359260559082
30650,2,1.00E-06,512,64,1.08665704727173
30651,2,1.00E-07,256,8,0.014127731323242
30652,2,1.00E-06,512,32,1.66722798347473
30653,2,1.00E-06,512,16,0.052650213241577
30654,2,1.00E-06,512,8,0.032316446304321
30655,2,1.00E-06,512,4,0.03212833404541
30656,2,1.00E-06,512,64,1.64042043685913
30657,2,1.00E-06,512,32,5.83359289169312
30658,2,1.00E-06,512,16,1.92922902107239
30659,2,1.00E-06,512,8,1.36557459831238
30660,2,1.00E-06,512,4,0.302761793136597
30661,2,1.00E-06,512,2,0.123466730117798
30662,2,1.00E-07,256,4,0.014048099517822
30663,2,1.00E-06,512,64,0.830512285232544
30664,2,1.00E-06,512,32,2.42671060562134
30665,2,1.00E-06,512,64,1.76843762397766
30666,2,1.00E-06,512,32,2.22571659088135
30667,2,1.00E-06,512,16,0.597832441329956
30668,2,1.00E-06,512,8,0.365827322006226
30669,2,1.00E-06,512,4,0.178586006164551
30670,2,1.00E-06,512,64,0.318062782287598
30671,2,1.00E-06,512,32,2.38613533973694
30672,2,1.00E-06,512,16,0.277936935424805
30673,2,1.00E-07,256,2,0.017242670059204
30674,2,1.00E-06,512,8,0.128184080123901
30675,2,1.00E-06,512,4,0.051911592483521
30676,2,1.00E-06,512,2,0.046300411224365
30677,2,1.00E-06,512,64,1.24169898033142
30678,2,1.00E-06,512,32,1.29510688781738
30679,2,1.00E-06,512,64,1.2820258140564
30680,2,1.00E-06,512,32,8.20144200325012
30681,2,1.00E-06,512,16,1.421222448349
30682,2,1.00E-06,512,8,0.424594640731811
30683,2,1.00E-06,512,4,0.340113639831543
30684,2,1.00E-07,256,1,0.083370208740234
30685,2,1.00E-06,512,64,0.134867429733276
30686,2,1.00E-06,512,32,0.329682350158691
30687,2,1.00E-06,512,16,0.118483781814575
30688,2,1.00E-06,512,8,0.090678215026855
30689,2,1.00E-06,512,4,0.048932075500488
30690,2,1.00E-06,512,64,0.690944910049439
30691,2,1.00E-06,512,32,1.6359977722168
30692,2,1.00E-06,512,64,2.54847860336304
30693,2,1.00E-06,512,32,3.73184680938721
30694,2,1.00E-06,512,16,2.3995156288147
30695,2,1.00E-07,256,32,0.016865015029907
30696,2,1.00E-06,512,8,0.613960742950439
30697,2,1.00E-06,512,4,0.295900344848633
30698,2,1.00E-06,512,2,0.247051954269409
30699,2,1.00E-06,512,64,0.278369665145874
30700,2,1.00E-06,512,64,1.65919542312622
30701,2,1.00E-06,512,64,2.14998722076416
30702,2,1.00E-06,512,64,0.353993654251099
30703,2,1.00E-06,512,64,0.125986576080322
30704,2,1.00E-06,512,32,1.40957951545715
30705,2,1.00E-06,512,16,0.19536566734314
30706,2,1.00E-07,256,32,0.018190383911133
30707,2,1.00E-06,512,8,0.068438291549683
30708,2,1.00E-06,512,64,1.55355787277222
30709,2,1.00E-06,512,32,4.49291086196899
30710,2,1.00E-06,512,16,2.55359697341919
30711,2,1.00E-06,512,8,1.37302899360657
30712,2,1.00E-06,512,4,0.20720362663269
30713,2,1.00E-06,512,2,0.155763387680054
30714,2,1.00E-06,512,64,0.805548429489136
30715,2,1.00E-06,512,32,0.976854085922241
30716,2,1.00E-06,512,64,1.41292262077332
30717,2,1.00E-07,256,16,0.017300128936768
30718,2,1.00E-06,512,32,3.6392252445221
30719,2,1.00E-06,512,16,0.379914283752441
30720,2,1.00E-06,512,8,0.187312126159668
30721,2,1.00E-06,512,64,1.28657460212708
30722,2,1.00E-06,512,32,1.16861319541931
30723,2,1.00E-06,512,16,0.171077966690063
30724,2,1.00E-06,512,8,0.055790901184082
30725,2,1.00E-06,512,4,0.05807638168335
30726,2,1.00E-06,512,64,2.26299333572388
30727,2,1.00E-06,512,32,3.95277738571167
30728,2,1.00E-07,256,8,0.015616893768311
30729,2,1.00E-06,512,16,0.611583709716797
30730,2,1.00E-06,512,8,0.379243850708008
30731,2,1.00E-06,512,4,0.187794685363769
30732,2,1.00E-06,512,2,0.096372127532959
30733,2,1.00E-06,512,64,2.4330198764801
30734,2,1.00E-06,512,64,0.759792327880859
30735,2,1.00E-06,512,64,5.79584455490112
30736,2,1.00E-06,512,64,0.963979721069336
30737,2,1.00E-06,512,32,1.3556547164917
30738,2,1.00E-06,512,16,1.09915947914124
30739,2,1.00E-07,256,32,0.02949595451355
30740,2,1.00E-06,512,8,0.805018424987793
