Inst,alpha,N,Delta,time
newinstances/instance2_15838.npz,"1,00E-07",2048,64,0.22703957557678223
newinstances/instance2_15839.npz,"1,00E-07",2048,32,0.31873559951782227
newinstances/instance2_1584.npz,"1,00E-06",256,8,0.017940521240234375
newinstances/instance2_15840.npz,"1,00E-07",2048,16,0.09787154197692871
newinstances/instance2_15841.npz,"1,00E-07",2048,8,0.09855461120605469
newinstances/instance2_15842.npz,"1,00E-07",2048,256,0.8149099349975586
newinstances/instance2_15843.npz,"1,00E-07",2048,128,20.288536548614502
newinstances/instance2_15844.npz,"1,00E-07",2048,64,2.117043972015381
newinstances/instance2_15845.npz,"1,00E-07",2048,32,1.651731252670288
newinstances/instance2_15846.npz,"1,00E-07",2048,16,1.70725417137146
newinstances/instance2_15847.npz,"1,00E-07",2048,8,1.969726324081421
newinstances/instance2_15848.npz,"1,00E-07",2048,4,1.108269453048706
newinstances/instance2_15849.npz,"1,00E-07",2048,256,1.4061195850372314
newinstances/instance2_1585.npz,"1,00E-06",256,4,0.0166776180267334
newinstances/instance2_15850.npz,"1,00E-07",2048,128,0.47673654556274414
newinstances/instance2_15851.npz,"1,00E-07",2048,64,0.17521405220031738
newinstances/instance2_15852.npz,"1,00E-07",2048,32,0.1715412139892578
newinstances/instance2_15853.npz,"1,00E-07",2048,16,0.1058187484741211
newinstances/instance2_15854.npz,"1,00E-07",2048,8,0.2881612777709961
newinstances/instance2_15855.npz,"1,00E-07",2048,256,0.7790040969848633
newinstances/instance2_15856.npz,"1,00E-07",2048,128,1.00358247756958
newinstances/instance2_15857.npz,"1,00E-07",2048,64,1.4192755222320557
newinstances/instance2_15858.npz,"1,00E-07",2048,32,1.2957878112792969
newinstances/instance2_15859.npz,"1,00E-07",2048,16,1.3925929069519043
newinstances/instance2_1586.npz,"1,00E-06",256,32,0.04339456558227539
newinstances/instance2_15860.npz,"1,00E-07",2048,8,1.3421499729156494
newinstances/instance2_15861.npz,"1,00E-07",2048,4,0.8987269401550293
newinstances/instance2_15862.npz,"1,00E-07",2048,256,0.9017205238342285
newinstances/instance2_15863.npz,"1,00E-07",2048,128,0.5100905895233154
newinstances/instance2_15864.npz,"1,00E-07",2048,64,0.28745579719543457
newinstances/instance2_15865.npz,"1,00E-07",2048,32,0.24802017211914062
newinstances/instance2_15866.npz,"1,00E-07",2048,16,0.2798910140991211
newinstances/instance2_15867.npz,"1,00E-07",2048,8,0.21895861625671387
newinstances/instance2_15868.npz,"1,00E-07",2048,4,0.42176175117492676
newinstances/instance2_15869.npz,"1,00E-07",2048,256,3.1249752044677734
newinstances/instance2_1587.npz,"1,00E-06",256,16,0.18691492080688477
newinstances/instance2_15870.npz,"1,00E-07",2048,128,2.826817035675049
newinstances/instance2_15871.npz,"1,00E-07",2048,64,3.597092628479004
newinstances/instance2_15872.npz,"1,00E-07",2048,32,2.5086896419525146
newinstances/instance2_15873.npz,"1,00E-07",2048,16,1.4884858131408691
newinstances/instance2_15874.npz,"1,00E-07",2048,8,1.2559869289398193
newinstances/instance2_15875.npz,"1,00E-07",2048,4,1.156982660293579
newinstances/instance2_15876.npz,"1,00E-07",2048,256,1.4636056423187256
newinstances/instance2_15877.npz,"1,00E-07",2048,128,1.1059448719024658
newinstances/instance2_15878.npz,"1,00E-07",2048,64,0.3435027599334717
newinstances/instance2_15879.npz,"1,00E-07",2048,32,0.4330270290374756
newinstances/instance2_1588.npz,"1,00E-06",256,8,0.029039859771728516
newinstances/instance2_15880.npz,"1,00E-07",2048,16,0.37742137908935547
newinstances/instance2_15881.npz,"1,00E-07",2048,8,0.2906827926635742
newinstances/instance2_15882.npz,"1,00E-07",2048,4,0.46825361251831055
newinstances/instance2_15883.npz,"1,00E-07",2048,2,0.3053171634674072
newinstances/instance2_15884.npz,"1,00E-07",2048,256,7.078549146652222
newinstances/instance2_15885.npz,"1,00E-07",2048,128,4.534745216369629
newinstances/instance2_15886.npz,"1,00E-07",2048,64,3.646251916885376
newinstances/instance2_15887.npz,"1,00E-07",2048,32,1.8232903480529785
newinstances/instance2_15888.npz,"1,00E-07",2048,256,0.08954811096191406
newinstances/instance2_15889.npz,"1,00E-07",2048,128,4.011190176010132
newinstances/instance2_1589.npz,"1,00E-06",256,4,0.016108036041259766
newinstances/instance2_15890.npz,"1,00E-07",2048,64,1.832078218460083
newinstances/instance2_15891.npz,"1,00E-07",2048,32,0.7363429069519043
newinstances/instance2_15892.npz,"1,00E-07",2048,16,0.08922576904296875
newinstances/instance2_15893.npz,"1,00E-07",2048,8,0.5406756401062012
newinstances/instance2_15894.npz,"1,00E-07",2048,256,0.7333948612213135
newinstances/instance2_15895.npz,"1,00E-07",2048,128,2.594618797302246
newinstances/instance2_15896.npz,"1,00E-07",2048,64,1.6672265529632568
newinstances/instance2_15897.npz,"1,00E-07",2048,32,2.2803871631622314
newinstances/instance2_15898.npz,"1,00E-07",2048,16,1.5713050365447998
newinstances/instance2_15899.npz,"1,00E-07",2048,8,0.09491801261901855
newinstances/instance2_1590.npz,"1,00E-06",256,32,0.13386917114257812
newinstances/instance2_15900.npz,"1,00E-07",2048,256,0.45347142219543457
newinstances/instance2_15901.npz,"1,00E-07",2048,128,0.11193466186523438
newinstances/instance2_15902.npz,"1,00E-07",2048,64,0.10268998146057129
newinstances/instance2_15903.npz,"1,00E-07",2048,32,0.1020348072052002
newinstances/instance2_15904.npz,"1,00E-07",2048,16,0.43579673767089844
newinstances/instance2_15905.npz,"1,00E-07",2048,8,0.15499305725097656
newinstances/instance2_15906.npz,"1,00E-07",2048,4,0.12976598739624023
newinstances/instance2_15907.npz,"1,00E-07",2048,256,0.8717174530029297
newinstances/instance2_15908.npz,"1,00E-07",2048,128,4.179838418960571
newinstances/instance2_15909.npz,"1,00E-07",2048,64,3.217416763305664
newinstances/instance2_1591.npz,"1,00E-06",256,32,0.03690385818481445
newinstances/instance2_15910.npz,"1,00E-07",2048,32,3.6569364070892334
newinstances/instance2_15911.npz,"1,00E-07",2048,16,1.8918638229370117
newinstances/instance2_15912.npz,"1,00E-07",2048,8,1.4915974140167236
newinstances/instance2_15913.npz,"1,00E-07",2048,4,1.0843145847320557
newinstances/instance2_15914.npz,"1,00E-07",2048,2,0.08662557601928711
newinstances/instance2_15915.npz,"1,00E-07",2048,256,1.0590236186981201
newinstances/instance2_15916.npz,"1,00E-07",2048,128,0.21433258056640625
newinstances/instance2_15917.npz,"1,00E-07",2048,64,0.312666654586792
newinstances/instance2_15918.npz,"1,00E-07",2048,32,0.2824747562408447
newinstances/instance2_15919.npz,"1,00E-07",2048,16,0.27507472038269043
newinstances/instance2_1592.npz,"1,00E-06",256,16,0.20671939849853516
newinstances/instance2_15920.npz,"1,00E-07",2048,8,0.09890317916870117
newinstances/instance2_15921.npz,"1,00E-07",2048,4,0.27873778343200684
newinstances/instance2_15922.npz,"1,00E-07",2048,256,1.0622954368591309
newinstances/instance2_15923.npz,"1,00E-07",2048,128,4.6081156730651855
newinstances/instance2_15924.npz,"1,00E-07",2048,64,4.219555616378784
newinstances/instance2_15925.npz,"1,00E-07",2048,32,1.7335844039916992
newinstances/instance2_15926.npz,"1,00E-07",2048,16,1.6550660133361816
newinstances/instance2_15927.npz,"1,00E-07",2048,8,1.3062291145324707
newinstances/instance2_15928.npz,"1,00E-07",2048,4,0.896869421005249
newinstances/instance2_15929.npz,"1,00E-07",2048,2,0.4405243396759033
newinstances/instance2_1593.npz,"1,00E-06",256,8,0.03267025947570801
newinstances/instance2_15930.npz,"1,00E-07",2048,256,8.38718295097351
newinstances/instance2_15931.npz,"1,00E-07",2048,128,1.0033316612243652
newinstances/instance2_15932.npz,"1,00E-07",2048,64,0.8439488410949707
newinstances/instance2_15933.npz,"1,00E-07",2048,32,1.014059066772461
newinstances/instance2_15934.npz,"1,00E-07",2048,16,0.2378063201904297
newinstances/instance2_15935.npz,"1,00E-07",2048,8,0.10191535949707031
newinstances/instance2_15936.npz,"1,00E-07",2048,4,0.24956679344177246
newinstances/instance2_15937.npz,"1,00E-07",2048,2,0.08682894706726074
newinstances/instance2_15938.npz,"1,00E-07",2048,256,14.728124380111694
newinstances/instance2_15939.npz,"1,00E-07",2048,128,5.094593286514282
newinstances/instance2_1594.npz,"1,00E-06",256,4,0.02976369857788086
newinstances/instance2_15940.npz,"1,00E-07",2048,64,4.080953359603882
newinstances/instance2_15941.npz,"1,00E-07",2048,32,2.0824527740478516
newinstances/instance2_15942.npz,"1,00E-07",2048,16,1.9418666362762451
newinstances/instance2_15943.npz,"1,00E-07",2048,8,1.8391249179840088
newinstances/instance2_15944.npz,"1,00E-07",2048,4,1.1773018836975098
newinstances/instance2_15945.npz,"1,00E-07",2048,2,0.08621573448181152
newinstances/instance2_15946.npz,"1,00E-07",2048,256,0.8055000305175781
newinstances/instance2_15947.npz,"1,00E-07",2048,128,0.2400226593017578
newinstances/instance2_15948.npz,"1,00E-07",2048,64,0.2935047149658203
newinstances/instance2_15949.npz,"1,00E-07",2048,32,0.29300856590270996
newinstances/instance2_1595.npz,"1,00E-06",256,32,0.02951836585998535
newinstances/instance2_15950.npz,"1,00E-07",2048,16,0.3037300109863281
newinstances/instance2_15951.npz,"1,00E-07",2048,8,0.30185842514038086
newinstances/instance2_15952.npz,"1,00E-07",2048,4,0.37774038314819336
newinstances/instance2_15953.npz,"1,00E-07",2048,2,0.18192362785339355
newinstances/instance2_15954.npz,"1,00E-07",2048,256,8.922496557235718
newinstances/instance2_15955.npz,"1,00E-07",2048,128,5.318725347518921
newinstances/instance2_15956.npz,"1,00E-07",2048,64,5.761749267578125
newinstances/instance2_15957.npz,"1,00E-07",2048,32,1.822883129119873
newinstances/instance2_15958.npz,"1,00E-07",2048,16,2.451012134552002
newinstances/instance2_15959.npz,"1,00E-07",2048,8,1.4155795574188232
newinstances/instance2_1596.npz,"1,00E-06",256,16,0.029787778854370117
newinstances/instance2_15960.npz,"1,00E-07",2048,4,1.033071517944336
newinstances/instance2_15961.npz,"1,00E-07",2048,256,0.9814064502716064
newinstances/instance2_15962.npz,"1,00E-07",2048,128,0.20914936065673828
newinstances/instance2_15963.npz,"1,00E-07",2048,64,0.2716350555419922
newinstances/instance2_15964.npz,"1,00E-07",2048,32,0.2694838047027588
newinstances/instance2_15965.npz,"1,00E-07",2048,16,0.301297664642334
newinstances/instance2_15966.npz,"1,00E-07",2048,8,0.2523660659790039
newinstances/instance2_15967.npz,"1,00E-07",2048,4,0.241011381149292
newinstances/instance2_15968.npz,"1,00E-07",2048,256,0.9539642333984375
newinstances/instance2_15969.npz,"1,00E-07",2048,128,2.4057846069335938
newinstances/instance2_1597.npz,"1,00E-06",256,32,0.01757049560546875
newinstances/instance2_15970.npz,"1,00E-07",2048,64,2.7265686988830566
newinstances/instance2_15971.npz,"1,00E-07",2048,32,2.6858556270599365
newinstances/instance2_15972.npz,"1,00E-07",2048,16,4.390692472457886
newinstances/instance2_15973.npz,"1,00E-07",2048,8,3.4280028343200684
newinstances/instance2_15974.npz,"1,00E-07",2048,4,1.4966540336608887
newinstances/instance2_15975.npz,"1,00E-07",2048,2,0.950465202331543
newinstances/instance2_15976.npz,"1,00E-07",2048,256,0.0841524600982666
newinstances/instance2_15977.npz,"1,00E-07",2048,128,0.22744083404541016
newinstances/instance2_15978.npz,"1,00E-07",2048,64,0.3295760154724121
newinstances/instance2_15979.npz,"1,00E-07",2048,32,0.21954703330993652
newinstances/instance2_1598.npz,"1,00E-06",256,16,0.0709524154663086
newinstances/instance2_15980.npz,"1,00E-07",2048,16,0.308138370513916
newinstances/instance2_15981.npz,"1,00E-07",2048,8,0.10544204711914062
newinstances/instance2_15982.npz,"1,00E-07",2048,4,0.19741153717041016
newinstances/instance2_15983.npz,"1,00E-07",2048,2,0.22067022323608398
newinstances/instance2_15984.npz,"1,00E-07",2048,1,6.943275451660156
newinstances/instance2_15985.npz,"1,00E-07",2048,256,16.930307626724243
newinstances/instance2_15986.npz,"1,00E-07",2048,128,3.5169730186462402
newinstances/instance2_15987.npz,"1,00E-07",2048,64,3.9978926181793213
newinstances/instance2_15988.npz,"1,00E-07",2048,32,2.006309747695923
newinstances/instance2_15989.npz,"1,00E-07",2048,16,2.193875789642334
newinstances/instance2_1599.npz,"1,00E-06",256,8,0.4458024501800537
newinstances/instance2_15990.npz,"1,00E-07",2048,8,2.1689233779907227
newinstances/instance2_15991.npz,"1,00E-07",2048,4,1.3076932430267334
newinstances/instance2_15992.npz,"1,00E-07",2048,2,0.7895221710205078
newinstances/instance2_15993.npz,"1,00E-07",2048,256,0.9485583305358887
newinstances/instance2_15994.npz,"1,00E-07",2048,128,0.18911099433898926
newinstances/instance2_15995.npz,"1,00E-07",2048,64,0.2545492649078369
newinstances/instance2_15996.npz,"1,00E-07",2048,32,0.19954252243041992
newinstances/instance2_15997.npz,"1,00E-07",2048,16,0.2380537986755371
newinstances/instance2_15998.npz,"1,00E-07",2048,8,0.1009378433227539
newinstances/instance2_15999.npz,"1,00E-07",2048,4,0.1943967342376709
newinstances/instance2_1600.npz,"1,00E-06",256,32,0.029158353805541992
newinstances/instance2_16000.npz,"1,00E-07",2048,2,0.2283005714416504
newinstances/instance2_16001.npz,"1,00E-07",2048,256,12.324669122695923
newinstances/instance2_16002.npz,"1,00E-07",2048,128,2.1123275756835938
newinstances/instance2_16003.npz,"1,00E-07",2048,64,4.33234167098999
newinstances/instance2_16004.npz,"1,00E-07",2048,32,2.338904857635498
newinstances/instance2_16005.npz,"1,00E-07",2048,16,1.703819751739502
newinstances/instance2_16006.npz,"1,00E-07",2048,8,1.2976603507995605
newinstances/instance2_16007.npz,"1,00E-07",2048,4,0.9226663112640381
newinstances/instance2_16008.npz,"1,00E-07",2048,2,0.8625743389129639
newinstances/instance2_16009.npz,"1,00E-07",2048,256,1.0865161418914795
newinstances/instance2_1601.npz,"1,00E-06",256,16,0.14634966850280762
newinstances/instance2_16010.npz,"1,00E-07",2048,128,0.19943022727966309
newinstances/instance2_16011.npz,"1,00E-07",2048,64,0.26901912689208984
newinstances/instance2_16012.npz,"1,00E-07",2048,32,0.39289355278015137
newinstances/instance2_16013.npz,"1,00E-07",2048,16,0.29689788818359375
newinstances/instance2_16014.npz,"1,00E-07",2048,8,0.19972753524780273
newinstances/instance2_16015.npz,"1,00E-07",2048,4,0.17873191833496094
newinstances/instance2_16016.npz,"1,00E-07",2048,256,1.5285258293151855
newinstances/instance2_16017.npz,"1,00E-07",2048,128,6.2926857471466064
newinstances/instance2_16018.npz,"1,00E-07",2048,64,10.29410696029663
newinstances/instance2_16019.npz,"1,00E-07",2048,32,3.680558443069458
newinstances/instance2_1602.npz,"1,00E-06",256,8,0.03371095657348633
newinstances/instance2_16020.npz,"1,00E-07",2048,16,2.773448944091797
newinstances/instance2_16021.npz,"1,00E-07",2048,8,11.6750807762146
newinstances/instance2_16022.npz,"1,00E-07",2048,4,0.08619856834411621
newinstances/instance2_16023.npz,"1,00E-07",2048,2,0.08602023124694824
newinstances/instance2_16024.npz,"1,00E-07",2048,256,1.1073439121246338
newinstances/instance2_16025.npz,"1,00E-07",2048,128,0.20881938934326172
newinstances/instance2_16026.npz,"1,00E-07",2048,64,0.42917466163635254
newinstances/instance2_16027.npz,"1,00E-07",2048,32,0.19094157218933105
newinstances/instance2_16028.npz,"1,00E-07",2048,16,0.29076266288757324
newinstances/instance2_16029.npz,"1,00E-07",2048,8,0.10120534896850586
newinstances/instance2_1603.npz,"1,00E-06",256,4,0.015561580657958984
newinstances/instance2_16030.npz,"1,00E-07",2048,4,0.24709415435791016
newinstances/instance2_16031.npz,"1,00E-07",2048,2,0.08605742454528809
newinstances/instance2_16032.npz,"1,00E-07",2048,256,23.34150266647339
newinstances/instance2_16033.npz,"1,00E-07",2048,128,4.383234024047852
newinstances/instance2_16034.npz,"1,00E-07",2048,64,4.170357704162598
newinstances/instance2_16035.npz,"1,00E-07",2048,32,2.3334925174713135
newinstances/instance2_16036.npz,"1,00E-07",2048,16,1.5649900436401367
newinstances/instance2_16037.npz,"1,00E-07",2048,8,1.302767038345337
newinstances/instance2_16038.npz,"1,00E-07",2048,4,1.0677998065948486
newinstances/instance2_16039.npz,"1,00E-07",2048,2,0.41286230087280273
newinstances/instance2_1604.npz,"1,00E-06",256,32,0.22050786018371582
newinstances/instance2_16040.npz,"1,00E-07",2048,256,8.363024711608887
newinstances/instance2_16041.npz,"1,00E-07",2048,128,0.777907133102417
newinstances/instance2_16042.npz,"1,00E-07",2048,64,0.4926111698150635
newinstances/instance2_16043.npz,"1,00E-07",2048,32,0.20812296867370605
newinstances/instance2_16044.npz,"1,00E-07",2048,16,0.37863898277282715
newinstances/instance2_16045.npz,"1,00E-07",2048,8,0.10342979431152344
newinstances/instance2_16046.npz,"1,00E-07",2048,4,0.2294142246246338
newinstances/instance2_16047.npz,"1,00E-07",2048,2,0.23137354850769043
newinstances/instance2_16048.npz,"1,00E-07",2048,256,10.274474143981934
newinstances/instance2_16049.npz,"1,00E-07",2048,128,5.474630117416382
newinstances/instance2_1605.npz,"1,00E-06",256,32,0.0328669548034668
newinstances/instance2_16050.npz,"1,00E-07",2048,64,4.0736188888549805
newinstances/instance2_16051.npz,"1,00E-07",2048,32,1.9974122047424316
newinstances/instance2_16052.npz,"1,00E-07",2048,16,1.8889243602752686
newinstances/instance2_16053.npz,"1,00E-07",2048,8,1.68930983543396
newinstances/instance2_16054.npz,"1,00E-07",2048,4,0.8692948818206787
newinstances/instance2_16055.npz,"1,00E-07",2048,2,0.08579564094543457
newinstances/instance2_16056.npz,"1,00E-07",2048,1,6.6614439487457275
newinstances/instance2_16057.npz,"1,00E-07",2048,256,3.243786573410034
newinstances/instance2_16058.npz,"1,00E-07",2048,128,0.7413015365600586
newinstances/instance2_16059.npz,"1,00E-07",2048,64,0.4738137722015381
newinstances/instance2_1606.npz,"1,00E-06",256,16,0.02917957305908203
newinstances/instance2_16060.npz,"1,00E-07",2048,32,0.5785989761352539
newinstances/instance2_16061.npz,"1,00E-07",2048,256,0.7322235107421875
newinstances/instance2_16062.npz,"1,00E-07",2048,128,1.9403629302978516
newinstances/instance2_16063.npz,"1,00E-07",2048,64,0.420177698135376
newinstances/instance2_16064.npz,"1,00E-07",2048,32,0.30208683013916016
newinstances/instance2_16065.npz,"1,00E-07",2048,16,0.3004443645477295
newinstances/instance2_16066.npz,"1,00E-07",2048,8,0.22780823707580566
newinstances/instance2_16067.npz,"1,00E-07",2048,4,0.1986219882965088
newinstances/instance2_16068.npz,"1,00E-07",2048,256,1.406949758529663
newinstances/instance2_16069.npz,"1,00E-07",2048,128,3.105499744415283
newinstances/instance2_1607.npz,"1,00E-06",256,8,0.015935897827148438
newinstances/instance2_16070.npz,"1,00E-07",2048,64,5.2530810832977295
newinstances/instance2_16071.npz,"1,00E-07",2048,32,2.991511344909668
newinstances/instance2_16072.npz,"1,00E-07",2048,16,2.027390241622925
newinstances/instance2_16073.npz,"1,00E-07",2048,8,1.5993657112121582
newinstances/instance2_16074.npz,"1,00E-07",2048,4,0.08904361724853516
newinstances/instance2_16075.npz,"1,00E-07",2048,2,0.8220922946929932
newinstances/instance2_16076.npz,"1,00E-07",2048,256,9.196188688278198
newinstances/instance2_16077.npz,"1,00E-07",2048,128,0.8998456001281738
newinstances/instance2_16078.npz,"1,00E-07",2048,64,0.32347750663757324
newinstances/instance2_16079.npz,"1,00E-07",2048,32,0.2114553451538086
newinstances/instance2_1608.npz,"1,00E-06",256,4,0.015908479690551758
newinstances/instance2_16080.npz,"1,00E-07",2048,16,0.268186092376709
newinstances/instance2_16081.npz,"1,00E-07",2048,8,0.29102253913879395
newinstances/instance2_16082.npz,"1,00E-07",2048,256,0.08317852020263672
newinstances/instance2_16083.npz,"1,00E-07",2048,128,5.076743125915527
newinstances/instance2_16084.npz,"1,00E-07",2048,64,9.784205436706543
newinstances/instance2_16085.npz,"1,00E-07",2048,32,1.4544403553009033
newinstances/instance2_16086.npz,"1,00E-07",2048,16,2.1038389205932617
newinstances/instance2_16087.npz,"1,00E-07",2048,8,1.2498562335968018
newinstances/instance2_16088.npz,"1,00E-07",2048,4,0.08719825744628906
newinstances/instance2_16089.npz,"1,00E-07",2048,2,0.0862889289855957
newinstances/instance2_1609.npz,"1,00E-06",256,2,0.015972137451171875
newinstances/instance2_16090.npz,"1,00E-07",2048,256,0.08034014701843262
newinstances/instance2_16091.npz,"1,00E-07",2048,128,0.21085119247436523
newinstances/instance2_16092.npz,"1,00E-07",2048,64,0.27573633193969727
newinstances/instance2_16093.npz,"1,00E-07",2048,32,0.2014918327331543
newinstances/instance2_16094.npz,"1,00E-07",2048,16,0.23391485214233398
newinstances/instance2_16095.npz,"1,00E-07",2048,8,0.10272026062011719
newinstances/instance2_16096.npz,"1,00E-07",2048,4,0.08708024024963379
newinstances/instance2_16097.npz,"1,00E-07",2048,2,0.08631515502929688
newinstances/instance2_16098.npz,"1,00E-07",2048,1,6.540995836257935
newinstances/instance2_16099.npz,"1,00E-07",2048,0,0.02880096435546875
newinstances/instance2_1610.npz,"1,00E-06",256,32,0.016684293746948242
newinstances/instance2_1611.npz,"1,00E-06",256,16,0.01595592498779297
newinstances/instance2_1612.npz,"1,00E-06",256,8,0.022486209869384766
newinstances/instance2_1613.npz,"1,00E-06",256,32,0.047833919525146484
newinstances/instance2_1614.npz,"1,00E-06",256,32,0.024576663970947266
newinstances/instance2_1615.npz,"1,00E-06",256,16,0.016871929168701172
newinstances/instance2_1616.npz,"1,00E-06",256,8,0.015700578689575195
newinstances/instance2_1617.npz,"1,00E-06",256,4,0.021140336990356445
newinstances/instance2_1618.npz,"1,00E-06",256,32,0.05104875564575195
newinstances/instance2_1619.npz,"1,00E-06",256,16,0.029438018798828125
newinstances/instance2_1620.npz,"1,00E-06",256,8,0.03435850143432617
newinstances/instance2_1621.npz,"1,00E-06",256,4,0.022742509841918945
newinstances/instance2_1622.npz,"1,00E-06",256,2,0.015960693359375
newinstances/instance2_1623.npz,"1,00E-06",256,32,0.04320883750915527
newinstances/instance2_1624.npz,"1,00E-06",256,16,0.042037010192871094
newinstances/instance2_1625.npz,"1,00E-06",256,8,0.016504287719726562
newinstances/instance2_1626.npz,"1,00E-06",256,4,0.022600412368774414
newinstances/instance2_1627.npz,"1,00E-06",256,2,0.02435779571533203
newinstances/instance2_1628.npz,"1,00E-06",256,32,0.17276453971862793
newinstances/instance2_1629.npz,"1,00E-06",256,16,0.0373234748840332
newinstances/instance2_1630.npz,"1,00E-06",256,8,0.6218111515045166
newinstances/instance2_1631.npz,"1,00E-06",256,4,0.032759904861450195
newinstances/instance2_1632.npz,"1,00E-06",256,2,0.021100521087646484
newinstances/instance2_1633.npz,"1,00E-06",256,32,0.39736008644104004
newinstances/instance2_1634.npz,"1,00E-06",256,16,0.040526390075683594
newinstances/instance2_1635.npz,"1,00E-06",256,8,0.028649330139160156
newinstances/instance2_1636.npz,"1,00E-06",256,4,0.016227245330810547
newinstances/instance2_1637.npz,"1,00E-06",256,2,0.01644277572631836
newinstances/instance2_1638.npz,"1,00E-06",256,32,0.04788637161254883
newinstances/instance2_16388.npz,"1,00E-06",2048,256,1.079106330871582
newinstances/instance2_16389.npz,"1,00E-06",2048,128,1.5975677967071533
newinstances/instance2_1639.npz,"1,00E-06",256,16,0.06826376914978027
newinstances/instance2_16390.npz,"1,00E-06",2048,64,3.825754404067993
newinstances/instance2_16391.npz,"1,00E-06",2048,256,4.241568326950073
newinstances/instance2_16392.npz,"1,00E-06",2048,128,2.5869345664978027
newinstances/instance2_16393.npz,"1,00E-06",2048,256,0.8987119197845459
newinstances/instance2_16394.npz,"1,00E-06",2048,128,0.21979999542236328
newinstances/instance2_16395.npz,"1,00E-06",2048,64,0.22147703170776367
newinstances/instance2_16396.npz,"1,00E-06",2048,256,0.6887946128845215
newinstances/instance2_16397.npz,"1,00E-06",2048,128,0.148040771484375
newinstances/instance2_16398.npz,"1,00E-06",2048,256,1.8568060398101807
newinstances/instance2_16399.npz,"1,00E-06",2048,128,0.21330022811889648
newinstances/instance2_1640.npz,"1,00E-06",256,8,0.2121715545654297
newinstances/instance2_16400.npz,"1,00E-06",2048,64,0.22054386138916016
newinstances/instance2_16401.npz,"1,00E-06",2048,256,0.9510476589202881
newinstances/instance2_16402.npz,"1,00E-06",2048,128,3.525278329849243
newinstances/instance2_16403.npz,"1,00E-06",2048,256,1.5166680812835693
newinstances/instance2_16404.npz,"1,00E-06",2048,128,0.8824319839477539
newinstances/instance2_16405.npz,"1,00E-06",2048,64,0.19807720184326172
newinstances/instance2_16406.npz,"1,00E-06",2048,256,1.2912285327911377
newinstances/instance2_16407.npz,"1,00E-06",2048,256,1.1018118858337402
newinstances/instance2_16408.npz,"1,00E-06",2048,128,1.132357120513916
newinstances/instance2_16409.npz,"1,00E-06",2048,64,1.3507091999053955
newinstances/instance2_1641.npz,"1,00E-06",256,32,0.0892786979675293
newinstances/instance2_16410.npz,"1,00E-06",2048,256,1.740705966949463
newinstances/instance2_16411.npz,"1,00E-06",2048,256,3.221371650695801
newinstances/instance2_16412.npz,"1,00E-06",2048,256,1.221135139465332
newinstances/instance2_16413.npz,"1,00E-06",2048,128,3.625054359436035
newinstances/instance2_16414.npz,"1,00E-06",2048,64,1.354928970336914
newinstances/instance2_16415.npz,"1,00E-06",2048,256,0.2575111389160156
newinstances/instance2_16416.npz,"1,00E-06",2048,256,0.32986974716186523
newinstances/instance2_16417.npz,"1,00E-06",2048,256,2.44524884223938
newinstances/instance2_16418.npz,"1,00E-06",2048,256,2.2025108337402344
newinstances/instance2_16419.npz,"1,00E-06",2048,128,21.842788696289062
newinstances/instance2_1642.npz,"1,00E-06",256,32,0.2874412536621094
newinstances/instance2_16420.npz,"1,00E-06",2048,256,2.950126886367798
newinstances/instance2_16421.npz,"1,00E-06",2048,128,1.1710271835327148
newinstances/instance2_16422.npz,"1,00E-06",2048,64,0.4902501106262207
newinstances/instance2_16423.npz,"1,00E-06",2048,256,1.70670485496521
newinstances/instance2_16424.npz,"1,00E-06",2048,128,5.0001726150512695
newinstances/instance2_16425.npz,"1,00E-06",2048,64,2.9623146057128906
newinstances/instance2_16426.npz,"1,00E-06",2048,32,1.694486141204834
newinstances/instance2_16427.npz,"1,00E-06",2048,256,4.975208520889282
newinstances/instance2_16428.npz,"1,00E-06",2048,128,6.341935634613037
newinstances/instance2_16429.npz,"1,00E-06",2048,256,3.109945058822632
newinstances/instance2_1643.npz,"1,00E-06",256,32,0.0180208683013916
newinstances/instance2_16430.npz,"1,00E-06",2048,256,1.4238932132720947
newinstances/instance2_16431.npz,"1,00E-06",2048,128,1.8659913539886475
newinstances/instance2_16432.npz,"1,00E-06",2048,64,2.2240612506866455
newinstances/instance2_16433.npz,"1,00E-06",2048,256,1.3324484825134277
newinstances/instance2_16434.npz,"1,00E-06",2048,128,0.4980785846710205
newinstances/instance2_16435.npz,"1,00E-06",2048,64,0.30808591842651367
newinstances/instance2_16436.npz,"1,00E-06",2048,256,1.5446701049804688
newinstances/instance2_16437.npz,"1,00E-06",2048,128,2.0066418647766113
newinstances/instance2_16438.npz,"1,00E-06",2048,256,1.4434704780578613
newinstances/instance2_16439.npz,"1,00E-06",2048,128,8.876821994781494
newinstances/instance2_1644.npz,"1,00E-06",256,16,0.018354177474975586
newinstances/instance2_16440.npz,"1,00E-06",2048,256,2.497443675994873
newinstances/instance2_16441.npz,"1,00E-06",2048,128,1.4746887683868408
newinstances/instance2_16442.npz,"1,00E-06",2048,256,2.9642117023468018
newinstances/instance2_16443.npz,"1,00E-06",2048,128,3.1829285621643066
newinstances/instance2_16444.npz,"1,00E-06",2048,256,3.229971170425415
newinstances/instance2_16445.npz,"1,00E-06",2048,128,2.8415322303771973
newinstances/instance2_16446.npz,"1,00E-06",2048,256,2.1957955360412598
