ID,startval,alpha,N,Delta,time
30802,2,1.00E-06,512,8,0.01531
30803,2,1.00E-06,512,4,0.01512
30804,2,1.00E-06,512,2,0.0153
30805,2,1.00E-07,256,8,0.00784
30806,2,1.00E-06,512,64,0.02277
30807,2,1.00E-06,512,64,0.01729
30808,2,1.00E-06,512,64,0.01694
30809,2,1.00E-06,512,32,0.0164
30810,2,1.00E-06,512,16,0.01494
30811,2,1.00E-06,512,8,0.01548
30812,2,1.00E-06,512,4,0.01501
30813,2,1.00E-06,512,64,0.01775
30814,2,1.00E-06,512,32,0.01742
30815,2,1.00E-06,512,64,0.01637
30816,2,1.00E-07,256,4,0.00781
30817,2,1.00E-06,512,32,0.01673
30818,2,1.00E-06,512,16,0.01508
30819,2,1.00E-06,512,8,0.01506
30820,2,1.00E-06,512,4,0.01513
30821,2,1.00E-06,512,64,0.01713
30822,2,1.00E-06,512,32,0.01628
30823,2,1.00E-06,512,16,0.01661
30824,2,1.00E-06,512,8,0.01568
30825,2,1.00E-06,512,4,0.01534
30826,2,1.00E-06,512,2,0.01518
30827,2,1.00E-07,256,2,0.0078
30828,2,1.00E-06,512,1,0.01523
30829,2,1.00E-06,512,64,0.01691
30830,2,1.00E-06,512,64,0.01777
30831,2,1.00E-06,512,64,0.01668
30832,2,1.00E-06,512,32,0.01772
30833,2,1.00E-06,512,16,0.01499
30834,2,1.00E-06,512,8,0.01495
30835,2,1.00E-06,512,64,0.01753
30836,2,1.00E-06,512,32,0.01845
30837,2,1.00E-06,512,16,0.01641
30838,2,1.00E-07,256,32,0.00793
30839,2,1.00E-06,512,8,0.01575
30840,2,1.00E-06,512,4,0.01528
30841,2,1.00E-06,512,64,0.01964
30842,2,1.00E-06,512,32,0.02126
30843,2,1.00E-06,512,64,0.01572
30844,2,1.00E-06,512,32,0.01563
30845,2,1.00E-06,512,16,0.01635
30846,2,1.00E-06,512,8,0.01584
30847,2,1.00E-06,512,64,0.01568
30848,2,1.00E-06,512,32,0.01627
30849,2,1.00E-07,256,32,0.00795
30850,2,1.00E-06,512,16,0.01695
30851,2,1.00E-06,512,8,0.01583
30852,2,1.00E-06,512,64,0.01837
30853,2,1.00E-06,512,32,0.01913
30854,2,1.00E-06,512,16,0.01553
30855,2,1.00E-06,512,8,0.01489
30856,2,1.00E-06,512,4,0.01535
30857,2,1.00E-06,512,64,0.01591
30858,2,1.00E-06,512,32,0.01572
30859,2,1.00E-06,512,16,0.0153
30860,2,1.00E-07,256,32,0.00786
30861,2,1.00E-06,512,8,0.01528
30862,2,1.00E-06,512,4,0.01511
30863,2,1.00E-06,512,2,0.01512
30864,2,1.00E-06,512,64,0.0187
30865,2,1.00E-06,512,32,0.02082
30866,2,1.00E-06,512,16,0.01683
30867,2,1.00E-06,512,8,0.01548
30868,2,1.00E-06,512,4,0.01522
30869,2,1.00E-06,512,64,0.01755
30870,2,1.00E-06,512,32,0.01749
30871,2,1.00E-07,256,16,0.00779
30872,2,1.00E-06,512,16,0.01674
30873,2,1.00E-06,512,8,0.01576
30874,2,1.00E-06,512,4,0.01539
30875,2,1.00E-06,512,2,0.01521
30876,2,1.00E-06,512,1,0.01512
30877,2,1.00E-06,512,64,0.02489
30878,2,1.00E-06,512,32,0.02118
30879,2,1.00E-06,512,16,0.01705
30880,2,1.00E-06,512,64,0.01615
30881,2,1.00E-06,512,32,0.01567
30882,2,1.00E-07,256,8,0.00775
30883,2,1.00E-06,512,16,0.01545
30884,2,1.00E-06,512,8,0.01526
30885,2,1.00E-06,512,4,0.01517
30886,2,1.00E-06,512,64,0.01834
30887,2,1.00E-06,512,32,0.02138
30888,2,1.00E-06,512,16,0.01731
30889,2,1.00E-06,512,8,0.01594
30890,2,1.00E-06,512,4,0.01549
30891,2,1.00E-06,512,2,0.01522
30892,2,1.00E-06,512,1,0.01517
30893,2,1.00E-07,256,4,0.00774
30894,2,1.00E-06,512,64,0.02588
30895,2,1.00E-06,512,64,0.01588
30896,2,1.00E-06,512,32,0.01576
30897,2,1.00E-06,512,16,0.01526
30898,2,1.00E-06,512,8,0.01524
30899,2,1.00E-06,512,4,0.01507
30900,2,1.00E-06,512,64,0.01659
30901,2,1.00E-06,512,32,0.01804
30902,2,1.00E-06,512,16,0.01516
30903,2,1.00E-06,512,8,0.0148
30904,2,1.00E-07,256,2,0.00772
30905,2,1.00E-06,512,4,0.01487
30906,2,1.00E-06,512,2,0.01492
30907,2,1.00E-06,512,64,0.01563
30908,2,1.00E-06,512,64,0.01581
30909,2,1.00E-06,512,32,0.01575
30910,2,1.00E-06,512,16,0.01622
30911,2,1.00E-06,512,8,0.01557
30912,2,1.00E-06,512,4,0.01527
30913,2,1.00E-06,512,2,0.01524
30914,2,1.00E-06,512,64,0.01621
30915,2,1.00E-07,256,32,0.0079
30916,2,1.00E-06,512,64,0.02293
30917,2,1.00E-06,512,32,0.01639
30918,2,1.00E-06,512,16,0.01527
30919,2,1.00E-06,512,8,0.01516
30920,2,1.00E-06,512,64,0.01605
30921,2,1.00E-06,512,32,0.01639
30922,2,1.00E-06,512,16,0.01504
30923,2,1.00E-06,512,8,0.0148
30924,2,1.00E-06,512,4,0.01494
30925,2,1.00E-06,512,2,0.01483
30926,2,1.00E-07,256,16,0.00784
30927,2,1.00E-06,512,64,0.01674
30928,2,1.00E-06,512,64,0.01618
30929,2,1.00E-06,512,32,0.01914
30930,2,1.00E-06,512,16,0.01502
30931,2,1.00E-06,512,8,0.01487
30932,2,1.00E-06,512,4,0.01485
30933,2,1.00E-06,512,64,0.01662
30934,2,1.00E-06,512,32,0.01585
30935,2,1.00E-06,512,16,0.01536
30936,2,1.00E-06,512,8,0.01509
30937,2,1.00E-07,256,8,0.0077
30938,2,1.00E-06,512,4,0.01514
30939,2,1.00E-06,512,2,0.01511
30940,2,1.00E-06,512,64,0.01755
30941,2,1.00E-06,512,32,0.02089
30942,2,1.00E-06,512,16,0.01677
30943,2,1.00E-06,512,8,0.0158
30944,2,1.00E-06,512,4,0.01521
30945,2,1.00E-06,512,2,0.01512
30946,2,1.00E-06,512,1,0.01512
30947,2,1.00E-06,512,64,0.02712
30948,2,1.00E-07,256,4,0.00772
30949,2,1.00E-06,512,32,0.01963
30950,2,1.00E-06,512,16,0.01653
30951,2,1.00E-06,512,8,0.01546
30952,2,1.00E-06,512,64,0.01722
30953,2,1.00E-06,512,32,0.01692
30954,2,1.00E-06,512,16,0.01525
30955,2,1.00E-06,512,8,0.01499
30956,2,1.00E-06,512,4,0.01493
30957,2,1.00E-06,512,2,0.0149
30958,2,1.00E-06,512,64,0.02579
30959,2,1.00E-07,256,2,0.00775
30960,2,1.00E-06,512,32,0.02033
30961,2,1.00E-06,512,16,0.01695
30962,2,1.00E-06,512,8,0.01587
30963,2,1.00E-06,512,64,0.01772
30964,2,1.00E-06,512,32,0.02058
30965,2,1.00E-06,512,16,0.01677
30966,2,1.00E-06,512,8,0.01556
30967,2,1.00E-06,512,4,0.01525
30968,2,1.00E-06,512,2,0.01512
30969,2,1.00E-06,512,64,0.01799
30970,2,1.00E-07,256,1,0.00757
30971,2,1.00E-06,512,32,0.01802
30972,2,1.00E-06,512,16,0.01695
30973,2,1.00E-06,512,8,0.01556
30974,2,1.00E-06,512,4,0.01545
30975,2,1.00E-06,512,2,0.01511
30976,2,1.00E-06,512,1,0.01508
30977,2,1.00E-06,512,64,0.02148
30978,2,1.00E-06,512,32,0.0201
30979,2,1.00E-06,512,16,0.01722
30980,2,1.00E-06,512,8,0.01587
30981,2,1.00E-07,256,32,0.00787
30982,2,1.00E-06,512,4,0.01534
30983,2,1.00E-06,512,2,0.01525
30984,2,1.00E-06,512,64,0.01803
30985,2,1.00E-06,512,32,0.01985
30986,2,1.00E-06,512,16,0.01724
30987,2,1.00E-06,512,8,0.01586
30988,2,1.00E-06,512,4,0.0153
30989,2,1.00E-06,512,2,0.01518
30990,2,1.00E-06,512,64,0.01834
30991,2,1.00E-06,512,32,0.01962
30992,2,1.00E-07,256,32,0.00782
30993,2,1.00E-06,512,16,0.01736
30994,2,1.00E-06,512,8,0.01576
30995,2,1.00E-06,512,4,0.0153
30996,2,1.00E-06,512,2,0.01511
30997,2,1.00E-06,512,64,0.0209
30998,2,1.00E-06,512,32,0.02016
30999,2,1.00E-06,512,16,0.01715
31000,2,1.00E-06,512,8,0.01581
31001,2,1.00E-06,512,4,0.01535
31002,2,1.00E-06,512,2,0.0151
31003,2,1.00E-07,256,16,0.00785
31004,2,1.00E-06,512,1,0.01518
31005,2,1.00E-06,512,64,0.02265
31006,2,1.00E-06,512,32,0.0198
31007,2,1.00E-06,512,16,0.0172
31008,2,1.00E-06,512,64,0.0157
31009,2,1.00E-06,512,32,0.02036
31010,2,1.00E-06,512,16,0.01689
31011,2,1.00E-06,512,8,0.01568
31012,2,1.00E-06,512,4,0.01537
31013,2,1.00E-06,512,64,0.0175
31014,2,1.00E-07,256,8,0.00776
31015,2,1.00E-06,512,32,0.01735
31016,2,1.00E-06,512,16,0.01546
31017,2,1.00E-06,512,8,0.01512
31018,2,1.00E-06,512,4,0.01494
31019,2,1.00E-06,512,2,0.0149
31020,2,1.00E-06,512,64,0.02357
31021,2,1.00E-06,512,32,0.01993
31022,2,1.00E-06,512,16,0.01724
31023,2,1.00E-06,512,64,0.01923
31024,2,1.00E-06,512,32,0.01827
31025,2,1.00E-07,256,4,0.00771
31026,2,1.00E-06,512,16,0.01641
31027,2,1.00E-06,512,8,0.01554
31028,2,1.00E-06,512,4,0.01526
31029,2,1.00E-06,512,2,0.01519
31030,2,1.00E-06,512,64,0.01905
31031,2,1.00E-06,512,32,0.01906
31032,2,1.00E-06,512,16,0.01702
31033,2,1.00E-06,512,8,0.01584
31034,2,1.00E-06,512,4,0.01542
31035,2,1.00E-06,512,2,0.01519
31036,2,1.00E-07,256,32,0.00812
31037,2,1.00E-06,512,1,0.0151
31038,2,1.00E-06,512,0,0.01503
31039,2,1.00E-07,256,16,0.00785
31040,2,1.00E-07,256,8,0.00774
31041,2,1.00E-07,256,4,0.00767
31042,2,1.00E-07,256,2,0.00773
31043,2,1.00E-07,256,1,0.00768
31044,2,1.00E-07,256,32,0.00785
31045,2,1.00E-07,256,32,0.00803
31046,2,1.00E-07,256,32,0.00806
31047,2,1.00E-07,256,16,0.00785
31048,2,1.00E-07,256,8,0.00769
31049,2,1.00E-07,256,4,0.00771
31050,2,1.00E-07,256,2,0.00776
31051,2,1.00E-07,256,32,0.00785
31052,2,1.00E-07,256,16,0.00773
31053,2,1.00E-07,256,8,0.00776
31054,2,1.00E-07,256,4,0.00762
31055,2,1.00E-07,256,2,0.00767
31056,2,1.00E-07,256,32,0.00793
31057,2,1.00E-07,256,16,0.00777
31058,2,1.00E-07,256,32,0.00776
31059,2,1.00E-07,256,16,0.00776
31060,2,1.00E-07,256,8,0.0077
31061,2,1.00E-07,256,4,0.00778
31062,2,1.00E-07,256,32,0.00816
31063,2,1.00E-07,256,16,0.00786
31064,2,1.00E-07,256,8,0.00767
31065,2,1.00E-07,256,4,0.00772
31066,2,1.00E-07,256,2,0.00768
31067,2,1.00E-07,256,32,0.00786
31068,2,1.00E-07,256,16,0.00773
31069,2,1.00E-05,512,64,0.01646
31070,2,1.00E-07,256,8,0.00767
31071,2,1.00E-05,512,32,0.01638
31072,2,1.00E-05,512,16,0.01607
31073,2,1.00E-07,256,4,0.00769
31074,2,1.00E-07,256,2,0.00773
31075,2,1.00E-07,256,32,0.00789
31076,2,1.00E-07,256,16,0.00791
31077,2,1.00E-07,256,8,0.00774
31078,2,1.00E-07,256,4,0.00772
31079,2,1.00E-07,256,2,0.0077
31080,2,1.00E-07,256,1,0.00767
31081,2,1.00E-07,256,32,0.00784
31082,2,1.00E-07,256,16,0.00783
31083,2,1.00E-07,256,8,0.00776
31084,2,1.00E-07,256,4,0.00775
31085,2,1.00E-07,256,2,0.00772
31086,2,1.00E-07,256,32,0.00786
31087,2,1.00E-07,256,16,0.00773
31088,2,1.00E-07,256,8,0.00769
31089,2,1.00E-07,256,4,0.00772
31090,2,1.00E-07,256,2,0.00769
31091,2,1.00E-07,256,32,0.0079
31092,2,1.00E-07,256,16,0.00781
31093,2,1.00E-07,256,8,0.00773
31094,2,1.00E-07,256,4,0.00774
31095,2,1.00E-07,256,2,0.00766
31096,2,1.00E-07,256,32,0.00789
31097,2,1.00E-07,256,32,0.00791
31098,2,1.00E-07,256,16,0.00786
31099,2,1.00E-07,256,8,0.00777
31100,2,1.00E-07,256,4,0.00768
31101,2,1.00E-07,256,32,0.00795
31102,2,1.00E-07,256,16,0.00782
31103,2,1.00E-07,256,8,0.00772
31104,2,1.00E-07,256,4,0.00773
31105,2,1.00E-07,256,2,0.00768
31106,2,1.00E-07,256,32,0.00793
31107,2,1.00E-07,256,32,0.00786
31108,2,1.00E-07,256,16,0.00777
31109,2,0.0001,512,64,0.01596
31110,2,1.00E-07,256,8,0.0077
31111,2,1.00E-07,256,4,0.00775
31112,2,1.00E-07,256,2,0.00769
31113,2,1.00E-07,256,32,0.00785
31114,2,1.00E-07,256,16,0.00785
31115,2,1.00E-07,256,8,0.00767
31116,2,1.00E-07,256,4,0.0078
31117,2,1.00E-07,256,2,0.00772
31118,2,1.00E-07,256,32,0.00779
31119,2,1.00E-07,256,16,0.00778
31120,2,1.00E-07,256,8,0.00776
31121,2,1.00E-07,256,4,0.00771
31122,2,1.00E-07,256,2,0.00774
31123,2,1.00E-07,256,32,0.00791
31124,2,1.00E-07,256,16,0.0077
31125,2,1.00E-07,256,8,0.00779
31126,2,1.00E-07,256,4,0.00767
31127,2,1.00E-07,256,2,0.00769
31128,2,1.00E-07,256,1,0.00762
31129,2,1.00E-07,256,32,0.0078
31130,2,1.00E-07,256,32,0.00781
31131,2,1.00E-07,256,16,0.00774
31132,2,1.00E-07,256,8,0.00768
31133,2,1.00E-07,256,4,0.00773
31134,2,1.00E-07,256,32,0.00797
31135,2,1.00E-07,256,16,0.00789
31136,2,1.00E-07,256,8,0.00769
31137,2,1.00E-07,256,4,0.00772
31138,2,1.00E-07,256,2,0.00763
31139,2,1.00E-07,256,32,0.00782
31140,2,0.001,512,64,0.01572
31141,2,1.00E-07,256,16,0.00786
31142,2,1.00E-07,256,8,0.00768
31143,2,1.00E-07,256,4,0.00781
31144,2,1.00E-07,256,2,0.00768
31145,2,1.00E-07,256,1,0.0077
31146,2,1.00E-07,256,32,0.00796
31147,2,1.00E-07,256,32,0.00782
31148,2,1.00E-07,256,32,0.00798
31149,2,1.00E-07,256,16,0.00775
31150,2,1.00E-07,256,8,0.00768
31151,2,1.00E-07,256,4,0.00769
31152,2,1.00E-07,256,2,0.00764
31153,2,1.00E-07,256,1,0.00769
31154,2,1.00E-07,256,32,0.00784
31155,2,1.00E-07,256,32,0.00788
31156,2,1.00E-07,256,16,0.00786
31157,2,1.00E-07,256,8,0.00779
31158,2,1.00E-07,256,4,0.00769
31159,2,1.00E-07,256,2,0.00765
31160,2,1.00E-07,256,1,0.0077
31161,2,1.00E-07,256,32,0.00783
31162,2,1.00E-07,256,16,0.0077
31163,2,1.00E-07,256,32,0.00777
31164,2,1.00E-07,256,16,0.00782
31165,2,1.00E-07,256,8,0.00765
31166,2,1.00E-07,256,4,0.00767
31167,2,1.00E-07,256,2,0.00772
31168,2,1.00E-07,256,32,0.00793
31169,2,1.00E-07,256,32,0.00782
31170,2,1.00E-07,256,16,0.00775
31171,2,1.00E-07,256,8,0.00767
31172,2,1.00E-07,256,4,0.0077
31173,2,1.00E-07,256,2,0.00767
31174,2,1.00E-07,256,32,0.00783
31175,2,1.00E-07,256,32,0.00779
31176,2,1.00E-07,256,16,0.00776
31177,2,1.00E-07,256,8,0.00769
31178,2,1.00E-07,256,4,0.00776
31179,2,1.00E-07,256,32,0.0081
31180,2,1.00E-07,256,16,0.00796
31181,2,1.00E-07,256,8,0.00763
31182,2,1.00E-07,256,4,0.00762
31183,2,1.00E-07,256,2,0.00773
31184,2,1.00E-07,256,32,0.00776
31185,2,1.00E-07,256,16,0.00774
31186,2,1.00E-07,256,8,0.00771
31187,2,1.00E-07,256,4,0.00772
31188,2,1.00E-07,256,2,0.00769
31189,2,1.00E-07,256,32,0.00802
31190,2,1.00E-07,256,16,0.00772
31191,2,1.00E-07,256,8,0.00772
31192,2,1.00E-07,256,4,0.00763
31193,2,1.00E-07,256,2,0.00767
31194,2,1.00E-07,256,1,0.00764
31195,2,1.00E-07,256,32,0.00778
31196,2,1.00E-07,256,16,0.00783
31197,2,1.00E-07,256,8,0.00765
31198,2,1.00E-07,256,4,0.00764
31199,2,1.00E-07,256,32,0.00792
31200,2,1.00E-07,256,16,0.00768
31201,2,1.00E-07,256,8,0.00765
31202,2,1.00E-07,256,4,0.00766
31203,2,1.00E-07,256,2,0.00762
31204,2,1.00E-07,256,32,0.00786
31205,2,1.00E-07,256,16,0.00774
31206,2,1.00E-07,256,8,0.00768
31207,2,1.00E-07,256,4,0.0077
31208,2,1.00E-07,256,2,0.00761
31209,2,1.00E-07,256,1,0.00765
31210,2,1.00E-07,256,32,0.00794
31211,2,1.00E-07,256,32,0.00777
31212,2,1.00E-07,256,32,0.00782
31213,2,1.00E-07,256,16,0.00778
31214,2,1.00E-07,256,8,0.00765
31215,2,1.00E-07,256,4,0.00769
31216,2,1.00E-07,256,2,0.00763
31217,2,1.00E-07,256,1,0.00761
31218,2,1.00E-07,256,32,0.00787
31219,2,1.00E-07,256,16,0.00768
31220,2,1.00E-07,256,32,0.00782
31221,2,1.00E-07,256,16,0.0077
31222,2,1.00E-07,256,8,0.00763
31223,2,1.00E-07,256,4,0.00765
31224,2,1.00E-07,256,2,0.00762
31225,2,1.00E-07,256,32,0.00772
31226,2,1.00E-07,256,16,0.00777
31227,2,1.00E-07,256,8,0.00777
31228,2,1.00E-07,256,4,0.00763
31229,2,1.00E-07,256,2,0.00764
31230,2,1.00E-07,256,1,0.0076
31231,2,1.00E-07,256,32,0.00792
31232,2,1.00E-07,256,16,0.00774
31233,2,1.00E-07,256,8,0.00763
31234,2,1.00E-07,256,4,0.00763
31235,2,1.00E-07,256,2,0.00762
31236,2,1.00E-07,256,1,0.0076
31237,2,1.00E-07,256,32,0.00782
31238,2,1.00E-07,256,16,0.00768
31239,2,1.00E-07,256,8,0.00768
31240,2,1.00E-07,256,4,0.00766
31241,2,1.00E-07,256,2,0.00765
31242,2,1.00E-07,256,32,0.00789
31243,2,1.00E-07,256,16,0.00771
31244,2,1.00E-07,256,8,0.00774
31245,2,1.00E-07,256,4,0.00769
31246,2,1.00E-07,256,2,0.00764
31247,2,1.00E-07,256,32,0.00784
31248,2,1.00E-07,256,16,0.00782
31249,2,1.00E-07,256,8,0.00767
31250,2,1.00E-07,256,4,0.00765
31251,2,1.00E-07,256,2,0.00775
31252,2,1.00E-07,256,1,0.00766
31253,2,1.00E-07,256,32,0.00787
31254,2,1.00E-07,256,32,0.0078
31255,2,1.00E-07,256,16,0.00773
31256,2,1.00E-07,256,8,0.00765
31257,2,1.00E-07,256,4,0.00768
31258,2,1.00E-07,256,32,0.00811
31259,2,1.00E-07,256,16,0.00768
31260,2,1.00E-07,256,8,0.0076
31261,2,1.00E-07,256,4,0.00759
31262,2,1.00E-07,256,2,0.00762
31263,2,1.00E-07,256,32,0.00791
31264,2,1.00E-07,256,16,0.00775
31265,2,1.00E-07,256,8,0.0077
31266,2,1.00E-07,256,4,0.00784
31267,2,1.00E-07,256,2,0.0076
31268,2,1.00E-07,256,1,0.00761
31269,2,1.00E-07,256,32,0.00789
31270,2,1.00E-07,256,32,0.00776
31271,2,1.00E-07,256,16,0.00785
31272,2,1.00E-07,256,8,0.00776
31273,2,1.00E-07,256,4,0.00777
31274,2,1.00E-07,1024,128,0.03359
31275,2,1.00E-07,1024,64,0.03411
31276,2,1.00E-07,1024,32,0.03327
31277,2,1.00E-07,1024,128,0.03624
31278,2,1.00E-07,1024,128,0.03403
31279,2,1.00E-07,1024,64,0.0336
31280,2,1.00E-07,1024,128,0.03477
31281,2,1.00E-07,256,2,0.00756
31282,2,1.00E-07,1024,64,0.03361
31283,2,1.00E-07,1024,128,0.03344
31284,2,1.00E-07,1024,64,0.03344
31285,2,1.00E-07,1024,32,0.03263
31286,2,1.00E-07,1024,128,0.0361
31287,2,1.00E-07,1024,128,0.03404
31288,2,1.00E-07,1024,64,0.03312
31289,2,1.00E-07,1024,128,0.03497
31290,2,1.00E-07,1024,64,0.03362
31291,2,1.00E-07,1024,128,0.03402
31292,2,1.00E-07,256,1,0.00768
31293,2,1.00E-07,1024,64,0.03267
31294,2,1.00E-07,1024,32,0.03271
31295,2,1.00E-07,1024,128,0.03565
31296,2,1.00E-07,1024,128,0.03441
31297,2,1.00E-07,1024,64,0.03326
31298,2,1.00E-07,1024,32,0.03268
31299,2,1.00E-07,1024,128,0.03434
31300,2,1.00E-07,1024,64,0.03284
31301,2,1.00E-07,1024,128,0.03338
31302,2,1.00E-07,1024,64,0.03325
31303,2,1.00E-07,256,32,0.0079
31304,2,1.00E-07,1024,32,0.03273
31305,2,1.00E-07,1024,128,0.0381
31306,2,1.00E-07,1024,64,0.03949
31307,2,1.00E-07,1024,32,0.03807
31308,2,1.00E-07,1024,16,0.03332
31309,2,1.00E-07,1024,128,0.03408
31310,2,1.00E-07,1024,128,0.0339
31311,2,1.00E-07,1024,128,0.03392
31312,2,1.00E-07,1024,64,0.03263
31313,2,1.00E-07,1024,32,0.03254
31314,2,1.00E-07,256,16,0.0077
31315,2,1.00E-07,1024,16,0.03146
31316,2,1.00E-07,1024,128,0.03643
31317,2,1.00E-07,1024,128,0.03418
31318,2,1.00E-07,1024,64,0.03244
31319,2,1.00E-07,1024,32,0.03276
31320,2,1.00E-07,1024,128,0.03523
31321,2,1.00E-07,1024,64,0.03416
31322,2,1.00E-07,1024,32,0.03585
31323,2,1.00E-07,1024,16,0.03368
31324,2,1.00E-07,1024,128,0.03396
31325,2,1.00E-07,256,8,0.00784
31326,2,1.00E-07,1024,128,0.0335
31327,2,1.00E-07,1024,128,0.03395
31328,2,1.00E-07,1024,128,0.03539
31329,2,1.00E-07,1024,64,0.03402
31330,2,1.00E-07,1024,32,0.0338
31331,2,1.00E-07,1024,128,0.03411
31332,2,1.00E-07,1024,128,0.03391
31333,2,1.00E-07,1024,128,0.03445
31334,2,1.00E-07,1024,128,0.03495
31335,2,1.00E-07,1024,64,0.03394
31336,2,1.00E-07,256,4,0.00757
31337,2,1.00E-07,1024,32,0.03367
31338,2,1.00E-07,1024,128,0.03312
31339,2,1.00E-07,1024,64,0.03288
31340,2,1.00E-07,1024,32,0.03249
31341,2,1.00E-07,1024,16,0.03262
31342,2,1.00E-07,1024,128,0.03407
31343,2,1.00E-07,1024,64,0.03317
31344,2,1.00E-07,1024,128,0.03381
31345,2,1.00E-07,1024,64,0.03314
31346,2,1.00E-07,1024,32,0.03256
31347,2,1.00E-07,256,2,0.00763
31348,2,1.00E-07,1024,16,0.03235
31349,2,1.00E-07,1024,128,0.03662
31350,2,1.00E-07,1024,128,0.03483
31351,2,1.00E-07,1024,128,0.0348
31352,2,1.00E-07,1024,128,0.03386
31353,2,1.00E-07,1024,64,0.0329
31354,2,1.00E-07,1024,32,0.03245
31355,2,1.00E-07,1024,16,0.03227
31356,2,1.00E-07,1024,128,0.0364
31357,2,1.00E-07,1024,128,0.03544
31358,2,1.00E-07,256,1,0.00757
31359,2,1.00E-07,1024,128,0.03466
31360,2,1.00E-07,1024,128,0.0337
31361,2,1.00E-07,1024,64,0.03269
31362,2,1.00E-07,1024,32,0.03236
31363,2,1.00E-07,1024,16,0.03198
31364,2,1.00E-07,1024,128,0.03437
31365,2,1.00E-07,1024,128,0.03514
31366,2,1.00E-07,1024,128,0.03382
31367,2,1.00E-07,1024,128,0.03375
31368,2,1.00E-07,1024,64,0.03285
31369,2,1.00E-07,256,0,0.00754
31370,2,1.00E-07,1024,32,0.03238
31371,2,1.00E-07,1024,16,0.0321
31372,2,1.00E-07,1024,128,0.03419
31373,2,1.00E-07,1024,64,0.03516
31374,2,1.00E-07,1024,32,0.03222
31375,2,1.00E-07,1024,16,0.03209
31376,2,1.00E-07,1024,8,0.03178
31377,2,1.00E-07,1024,128,0.03465
31378,2,1.00E-07,1024,128,0.03374
31379,2,1.00E-07,1024,64,0.03294
31380,2,1.00E-07,1024,32,0.0322
31381,2,1.00E-07,1024,16,0.03189
31382,2,1.00E-07,1024,128,0.03475
31383,2,1.00E-07,1024,64,0.03451
31384,2,1.00E-07,1024,32,0.03155
31385,2,1.00E-07,1024,16,0.03214
31386,2,1.00E-07,1024,8,0.03177
31387,2,1.00E-07,1024,128,0.03472
31388,2,1.00E-07,1024,128,0.0337
31389,2,1.00E-07,1024,128,0.03527
31390,2,1.00E-07,1024,64,0.0342
31391,2,1.00E-07,1024,32,0.03257
31392,2,1.00E-07,1024,128,0.0335
31393,2,1.00E-07,1024,64,0.03302
31394,2,1.00E-07,1024,32,0.03234
31395,2,1.00E-07,1024,16,0.03214
31396,2,1.00E-07,1024,128,0.0367
31397,2,1.00E-07,1024,64,0.03483
31398,2,1.00E-07,1024,32,0.03345
31399,2,1.00E-07,1024,16,0.03188
31400,2,1.00E-07,1024,8,0.03181
31401,2,1.00E-07,1024,128,0.03458
31402,2,1.00E-07,1024,128,0.03457
31403,2,1.00E-07,1024,128,0.03379
31404,2,1.00E-07,1024,64,0.03523
31405,2,1.00E-07,1024,32,0.03348
31406,2,1.00E-07,1024,16,0.0323
31407,2,1.00E-07,1024,8,0.03207
31408,2,1.00E-07,1024,128,0.03797
31409,2,1.00E-07,1024,128,0.03437
31410,2,1.00E-07,1024,128,0.03376
31411,2,1.00E-07,1024,64,0.03443
31412,2,1.00E-07,1024,32,0.03302
31413,2,1.00E-07,1024,16,0.03222
31414,2,1.00E-07,1024,8,0.03187
31415,2,1.00E-07,1024,128,0.03398
31416,2,1.00E-07,1024,64,0.03427
31417,2,1.00E-07,1024,128,0.03449
31418,2,1.00E-07,1024,64,0.03288
31419,2,1.00E-07,1024,32,0.0323
31420,2,1.00E-07,1024,128,0.03574
31421,2,1.00E-07,1024,64,0.03395
31422,2,1.00E-07,1024,32,0.03233
31423,2,1.00E-07,1024,16,0.03188
31424,2,1.00E-07,1024,128,0.03445
31425,2,1.00E-07,1024,128,0.03406
31426,2,1.00E-07,1024,64,0.03279
31427,2,1.00E-07,1024,32,0.0323
31428,2,1.00E-07,1024,128,0.03481
31429,2,1.00E-07,1024,64,0.03367
31430,2,1.00E-07,1024,32,0.03357
31431,2,1.00E-07,1024,16,0.03225
31432,2,1.00E-07,1024,128,0.03467
31433,2,1.00E-07,1024,64,0.03289
31434,2,1.00E-07,1024,32,0.03217
31435,2,1.00E-07,1024,16,0.03204
31436,2,1.00E-07,1024,8,0.03184
31437,2,1.00E-07,1024,128,0.03465
31438,2,1.00E-07,1024,128,0.03467
31439,2,1.00E-07,1024,128,0.03374
31440,2,1.00E-07,1024,128,0.0351
31441,2,1.00E-07,1024,64,0.0338
31442,2,1.00E-07,1024,32,0.03384
31443,2,1.00E-07,1024,16,0.03248
31444,2,1.00E-07,1024,128,0.03503
31445,2,1.00E-07,1024,128,0.03352
31446,2,1.00E-07,1024,128,0.03357
31447,2,1.00E-07,1024,64,0.03353
31448,2,1.00E-07,1024,32,0.03401
31449,2,1.00E-07,1024,16,0.03182
31450,2,1.00E-07,1024,8,0.03203
31451,2,1.00E-07,1024,128,0.03375
31452,2,1.00E-07,1024,64,0.03325
31453,2,1.00E-07,1024,128,0.03364
31454,2,1.00E-07,1024,64,0.03287
31455,2,1.00E-07,1024,32,0.03219
31456,2,1.00E-07,1024,128,0.03523
31457,2,1.00E-07,1024,64,0.03377
31458,2,1.00E-07,1024,32,0.03336
